t,-0.047375,re,-21310703.000000,im,0.000000,ab,21310703.000000,ar,3.141593,D,-7.992162,abl,7.328598,rel,0.000000
t,-0.047354,re,-26512458.000000,im,0.000000,ab,26512458.000000,ar,3.141593,D,-7.988648,abl,7.423450,rel,0.000000
t,-0.047333,re,-29074501.000000,im,0.000000,ab,29074501.000000,ar,3.141593,D,-7.985133,abl,7.463512,rel,0.000000
t,-0.047313,re,-25518684.000000,im,0.000000,ab,25518684.000000,ar,3.141593,D,-7.981619,abl,7.406858,rel,0.000000
t,-0.047292,re,-15917994.000000,im,0.000000,ab,15917994.000000,ar,3.141593,D,-7.978104,abl,7.201888,rel,0.000000
t,-0.047271,re,-6066585.999999,im,-0.000000,ab,6066585.999999,ar,-3.141593,D,-7.974589,abl,6.782944,rel,0.000000
t,-0.047250,re,-2883744.000000,im,0.000000,ab,2883744.000000,ar,3.141593,D,-7.971075,abl,6.459957,rel,0.000000
t,-0.047229,re,-10101769.000000,im,-0.000000,ab,10101769.000000,ar,-3.141593,D,-7.967560,abl,7.004397,rel,0.000000
t,-0.047208,re,-23659500.000000,im,0.000000,ab,23659500.000000,ar,3.141593,D,-7.964046,abl,7.374005,rel,0.000000
t,-0.047188,re,-35297174.000000,im,-0.000000,ab,35297174.000000,ar,-3.141593,D,-7.960531,abl,7.547740,rel,0.000000
t,-0.047167,re,-36710588.000000,im,0.000000,ab,36710588.000000,ar,3.141593,D,-7.957017,abl,7.564791,rel,0.000000
t,-0.047146,re,-26578204.000000,im,0.000001,ab,26578204.000000,ar,3.141593,D,-7.953502,abl,7.424526,rel,0.000000
t,-0.047125,re,-12216351.000000,im,0.000001,ab,12216351.000000,ar,3.141593,D,-7.949987,abl,7.086941,rel,0.000000
t,-0.047104,re,-4343619.000000,im,0.000000,ab,4343619.000000,ar,3.141593,D,-7.946473,abl,6.637852,rel,0.000000
t,-0.047083,re,-8129453.000000,im,-0.000000,ab,8129453.000000,ar,-3.141593,D,-7.942958,abl,6.910061,rel,0.000000
